"1", "CL21B105KBFNNNE"
"1", "CC0805KRX7R9BB102"
"2", "OCV220M1VTR-0606"
"1", "AOZ1016AI"
"1", "YNR4030-4R7M"
"1", "AC0805FR-0710KL"
"1", "ERJ6ENF2002V"
"1", "FRC0805F5232TS"
"1", "FRC0805F3162TS"
"1", "ERJ6ENF1053V"
"1", "FRC0805F8252TS"
